results:max_cv,results:time
7.8170164345949e-06,6379891.5961211
7.6749092765805e-06,596289.4115585
1.0859635836772e-05,55731.51687056
1.6595934785077e-05,1453.6989872175
2.4247896419817e-05,31.593743576396
3.698854462356e-05,0.81922331180476
