results:max_cv,results:time
4.9471252712448e-07,1.4192578827986
0.0054409136319443,4430480.2735563
0.00020971635053455,138677.85550095
1.6595934785077e-05,1453.6989872175
1.5278077634688e-06,12.693826347253
1.8379040846113e-07,0.22502559954685
1.8379040846113e-07,0.22502559954685
