results:max_cv,results:time
0.12190649385577,100023965583.51
1.000026125405,82060942869.145
1.0002868835689,8207411372.7463
1.0059443973535,825268094.28394
1.0011922307135,82106889.045505
1.0104849050381,8256887.3608884
